run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.equalized_odds_difference_0.2,metrics.correction_acc,metrics.correction_fnr,metrics.predictive_equality_difference_0.5,metrics.equalized_odds_difference_0.5,metrics.accuracy_0.8,metrics.correction_fpr,metrics.predictive_equality_difference_0.2,metrics.predictive_equality_difference_0.8,metrics.accuracy_0.2,metrics.equalized_odds_difference_0.8,metrics.equal_opportunity_difference_0.2,metrics.equal_opportunity_difference_0.5,metrics.demographic_parity_difference_0.5,metrics.demographic_parity_difference_0.8,metrics.roc_auc,metrics.auc_difference,metrics.equal_opportunity_difference_0.8,metrics.demographic_parity_difference_0.2,metrics.accuracy_0.5,params.threshold,params.correction_alg,params.senstive_attr,params.test_size,params.noise_type,params.classifier,params.dataset,params.noise_rate,tags.run,tags.mlflow.source.type,tags.mlflow.user,tags.mlflow.runName,tags.mlflow.source.git.commit,tags.test_set,tags.train_set,tags.mlflow.source.name
b73d7b68decd4a92a8cabefc4653c605,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/b73d7b68decd4a92a8cabefc4653c605/artifacts,2023-04-22 22:22:34.884000+00:00,2023-04-22 22:22:49.504000+00:00,0.4137931034482759,0.781042654028436,0.6095505617977528,0.027932960893854747,0.034482758620689655,0.8483412322274881,0.020028612303290415,0.17318435754189945,0.0,0.7962085308056872,0.0,0.41379310344827586,0.03448275862068961,0.028846153846153848,0.0,0.7973114525139664,0.7848198805625121,0.0,0.7692307692307692,0.8293838862559242,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.6,22042023_230909,LOCAL,ines,defiant-gnat-436,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,corrected,corrected,run_noiseinjection.py
82ecee359a034712b2f38b07d2653140,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/82ecee359a034712b2f38b07d2653140/artifacts,2023-04-22 22:22:20.327000+00:00,2023-04-22 22:22:34.504000+00:00,0.4137931034482759,0.781042654028436,0.6095505617977528,0.027932960893854747,0.034482758620689655,0.8483412322274881,0.020028612303290415,0.17318435754189945,0.0,0.7962085308056872,0.0,0.41379310344827586,0.03448275862068961,0.028846153846153848,0.0,0.7973114525139664,0.7848198805625121,0.0,0.7692307692307692,0.8293838862559242,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.6,22042023_230909,LOCAL,ines,funny-grub-813,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,corrected,noisy,run_noiseinjection.py
8310349815a14e9b90edb6394f43dcd5,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/8310349815a14e9b90edb6394f43dcd5/artifacts,2023-04-22 22:22:05.282000+00:00,2023-04-22 22:22:19.973000+00:00,0.4942528735632184,0.781042654028436,0.6095505617977528,0.22905027932960895,0.7586206896551724,0.8056872037914692,0.020028612303290415,0.40782122905027934,0.1340782122905028,0.6208530805687204,0.5172413793103449,0.49425287356321834,0.7586206896551724,0.30288461538461536,0.1875,0.7625698324022346,0.8177615103062994,0.5172413793103448,0.13301282051282054,0.7582938388625592,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.6,22042023_230909,LOCAL,ines,enchanting-eel-16,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,corrected,original,run_noiseinjection.py
18bbb3cf381a4d07a07e04bcaae3936c,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/18bbb3cf381a4d07a07e04bcaae3936c/artifacts,2023-04-22 22:21:50.439000+00:00,2023-04-22 22:22:04.850000+00:00,0.4137931034482759,0.781042654028436,0.6095505617977528,0.027932960893854747,0.034482758620689655,0.8483412322274881,0.020028612303290415,0.17318435754189945,0.0,0.7962085308056872,0.0,0.41379310344827586,0.03448275862068961,0.028846153846153848,0.0,0.7973114525139664,0.7848198805625121,0.0,0.7692307692307692,0.8293838862559242,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.6,22042023_230909,LOCAL,ines,vaunted-ram-343,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,noisy,corrected,run_noiseinjection.py
3a873d2ef0054172ba84cba115b59d62,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/3a873d2ef0054172ba84cba115b59d62/artifacts,2023-04-22 22:21:35.749000+00:00,2023-04-22 22:21:50.093000+00:00,0.4137931034482759,0.781042654028436,0.6095505617977528,0.027932960893854747,0.034482758620689655,0.8483412322274881,0.020028612303290415,0.17318435754189945,0.0,0.7962085308056872,0.0,0.41379310344827586,0.03448275862068961,0.028846153846153848,0.0,0.7973114525139664,0.7848198805625121,0.0,0.7692307692307692,0.8293838862559242,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.6,22042023_230909,LOCAL,ines,worried-chimp-498,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,noisy,noisy,run_noiseinjection.py
b20f583a3f304003a640ae8357c52534,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/b20f583a3f304003a640ae8357c52534/artifacts,2023-04-22 22:21:20.513000+00:00,2023-04-22 22:21:35.346000+00:00,0.4942528735632184,0.781042654028436,0.6095505617977528,0.22905027932960895,0.7586206896551724,0.8056872037914692,0.020028612303290415,0.40782122905027934,0.1340782122905028,0.6208530805687204,0.5172413793103449,0.49425287356321834,0.7586206896551724,0.30288461538461536,0.1875,0.7625698324022346,0.8177615103062994,0.5172413793103448,0.13301282051282054,0.7582938388625592,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.6,22042023_230909,LOCAL,ines,mysterious-bug-332,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,noisy,original,run_noiseinjection.py
ef3a0aefd8b24a4186ed2eb81d87e889,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/ef3a0aefd8b24a4186ed2eb81d87e889/artifacts,2023-04-22 22:21:05.341000+00:00,2023-04-22 22:21:20.127000+00:00,0.9635036496350365,0.781042654028436,0.6095505617977528,0.0072992700729927005,0.07042253521126761,0.6635071090047393,0.020028612303290415,0.9635036496350365,0.0,0.8293838862559242,0.0,0.39436619718309857,0.9295774647887324,0.028846153846153848,0.0,0.8627766599597585,0.8758096021383777,1.0,0.7692307692307692,0.6824644549763034,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.6,22042023_230909,LOCAL,ines,resilient-mare-676,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,original,corrected,run_noiseinjection.py
d0a7c4b6d49c411e8e860e6f7302df06,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/d0a7c4b6d49c411e8e860e6f7302df06/artifacts,2023-04-22 22:20:50.446000+00:00,2023-04-22 22:21:04.963000+00:00,0.9635036496350365,0.781042654028436,0.6095505617977528,0.0072992700729927005,0.07042253521126761,0.6635071090047393,0.020028612303290415,0.9635036496350365,0.0,0.8293838862559242,0.0,0.39436619718309857,0.9295774647887324,0.028846153846153848,0.0,0.8627766599597585,0.8758096021383777,1.0,0.7692307692307692,0.6824644549763034,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.6,22042023_230909,LOCAL,ines,vaunted-squirrel-972,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,original,noisy,run_noiseinjection.py
d9be43d4986a46ebbd5558e57c9f1a97,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/d9be43d4986a46ebbd5558e57c9f1a97/artifacts,2023-04-22 22:20:35.388000+00:00,2023-04-22 22:20:50.072000+00:00,0.9014084507042254,0.781042654028436,0.6095505617977528,0.08029197080291971,0.7323943661971831,0.8009478672985783,0.020028612303290415,0.09245742092457418,0.0364963503649635,0.8056872037914692,0.4788732394366197,0.09859154929577464,0.2676056338028169,0.30288461538461536,0.1875,0.9160965794768612,0.9152873445049861,0.5211267605633803,0.13301282051282054,0.8578199052132701,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.6,22042023_230909,LOCAL,ines,glamorous-stoat-220,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,original,original,run_noiseinjection.py
6b3a04ee80f54c07aab3db1ea2897b60,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/6b3a04ee80f54c07aab3db1ea2897b60/artifacts,2023-04-22 22:20:19.435000+00:00,2023-04-22 22:20:34.341000+00:00,0.16463414634146342,0.8227488151658767,0.49157303370786515,0.03048780487804878,0.11363636363636363,0.7772511848341233,0.017167381974248927,0.16463414634146342,0.0,0.8056872037914692,0.0,0.037878787878787845,0.11363636363636365,0.04807692307692308,0.0,0.8452257394914374,0.845620842572062,0.0,0.3878205128205128,0.7772511848341233,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.5,22042023_230909,LOCAL,ines,suave-fish-534,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,corrected,corrected,run_noiseinjection.py
9d70941b1f4848ca83ed232a8a9de4cc,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/9d70941b1f4848ca83ed232a8a9de4cc/artifacts,2023-04-22 22:20:04.442000+00:00,2023-04-22 22:20:19.052000+00:00,0.16463414634146342,0.8227488151658767,0.49157303370786515,0.03048780487804878,0.11363636363636363,0.7772511848341233,0.017167381974248927,0.16463414634146342,0.0,0.8056872037914692,0.0,0.037878787878787845,0.11363636363636365,0.04807692307692308,0.0,0.8452257394914374,0.845620842572062,0.0,0.3878205128205128,0.7772511848341233,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.5,22042023_230909,LOCAL,ines,thundering-shad-400,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,corrected,noisy,run_noiseinjection.py
27dbec72dff848129a2a620cbeaf254d,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/27dbec72dff848129a2a620cbeaf254d/artifacts,2023-04-22 22:19:49.400000+00:00,2023-04-22 22:20:04.081000+00:00,0.553030303030303,0.8227488151658767,0.49157303370786515,0.18292682926829268,0.75,0.8104265402843602,0.017167381974248927,0.35365853658536583,0.0975609756097561,0.6919431279620853,0.5227272727272727,0.553030303030303,0.75,0.30288461538461536,0.1875,0.8191489361702127,0.8580931263858094,0.5227272727272727,0.13301282051282054,0.7914691943127962,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.5,22042023_230909,LOCAL,ines,amazing-steed-82,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,corrected,original,run_noiseinjection.py
00a601d952a140e1bacca70d5ea88d32,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/00a601d952a140e1bacca70d5ea88d32/artifacts,2023-04-22 22:19:34.479000+00:00,2023-04-22 22:19:49.016000+00:00,0.16463414634146342,0.8227488151658767,0.49157303370786515,0.03048780487804878,0.11363636363636363,0.7772511848341233,0.017167381974248927,0.16463414634146342,0.0,0.8056872037914692,0.0,0.037878787878787845,0.11363636363636365,0.04807692307692308,0.0,0.8452257394914374,0.845620842572062,0.0,0.3878205128205128,0.7772511848341233,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.5,22042023_230909,LOCAL,ines,charming-toad-153,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,noisy,corrected,run_noiseinjection.py
2314118499e3489a80737df8b2e12575,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/2314118499e3489a80737df8b2e12575/artifacts,2023-04-22 22:19:19.500000+00:00,2023-04-22 22:19:34.126000+00:00,0.16463414634146342,0.8227488151658767,0.49157303370786515,0.03048780487804878,0.11363636363636363,0.7772511848341233,0.017167381974248927,0.16463414634146342,0.0,0.8056872037914692,0.0,0.037878787878787845,0.11363636363636365,0.04807692307692308,0.0,0.8452257394914374,0.845620842572062,0.0,0.3878205128205128,0.7772511848341233,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.5,22042023_230909,LOCAL,ines,bouncy-seal-775,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,noisy,noisy,run_noiseinjection.py
f73408817cef4d60b6c293e43f7e9b3b,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/f73408817cef4d60b6c293e43f7e9b3b/artifacts,2023-04-22 22:19:04.545000+00:00,2023-04-22 22:19:19.160000+00:00,0.553030303030303,0.8227488151658767,0.49157303370786515,0.18292682926829268,0.75,0.8104265402843602,0.017167381974248927,0.35365853658536583,0.0975609756097561,0.6919431279620853,0.5227272727272727,0.553030303030303,0.75,0.30288461538461536,0.1875,0.8191489361702127,0.8580931263858094,0.5227272727272727,0.13301282051282054,0.7914691943127962,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.5,22042023_230909,LOCAL,ines,illustrious-lark-70,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,noisy,original,run_noiseinjection.py
2a5dfd69a8cb417290f12890a1c0d69f,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/2a5dfd69a8cb417290f12890a1c0d69f/artifacts,2023-04-22 22:18:49.791000+00:00,2023-04-22 22:19:04.160000+00:00,0.6619718309859155,0.8227488151658767,0.49157303370786515,0.0072992700729927005,0.1267605633802817,0.6635071090047393,0.017167381974248927,0.5863746958637469,0.0,0.8246445497630331,0.0,0.3380281690140845,0.8732394366197183,0.04807692307692308,0.0,0.8706237424547284,0.8773517014495733,1.0,0.3878205128205128,0.7014218009478673,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.5,22042023_230909,LOCAL,ines,efficient-bass-627,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,original,corrected,run_noiseinjection.py
db829dad35c6415d80d6270dc7d88503,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/db829dad35c6415d80d6270dc7d88503/artifacts,2023-04-22 22:18:35.028000+00:00,2023-04-22 22:18:49.405000+00:00,0.6619718309859155,0.8227488151658767,0.49157303370786515,0.0072992700729927005,0.1267605633802817,0.6635071090047393,0.017167381974248927,0.5863746958637469,0.0,0.8246445497630331,0.0,0.3380281690140845,0.8732394366197183,0.04807692307692308,0.0,0.8706237424547284,0.8773517014495733,1.0,0.3878205128205128,0.7014218009478673,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.5,22042023_230909,LOCAL,ines,judicious-cub-193,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,original,noisy,run_noiseinjection.py
43ef21943ec04f3c8bbf3e92e1e3437e,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/43ef21943ec04f3c8bbf3e92e1e3437e/artifacts,2023-04-22 22:18:19.912000+00:00,2023-04-22 22:18:34.639000+00:00,0.9014084507042254,0.8227488151658767,0.49157303370786515,0.08029197080291971,0.7323943661971831,0.8009478672985783,0.017167381974248927,0.09245742092457418,0.0364963503649635,0.8056872037914692,0.4788732394366197,0.09859154929577464,0.2676056338028169,0.30288461538461536,0.1875,0.9160965794768612,0.9152873445049861,0.5211267605633803,0.13301282051282054,0.8578199052132701,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.5,22042023_230909,LOCAL,ines,luminous-ox-247,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,original,original,run_noiseinjection.py
815d36ed467243aaa70a2fa2c14dd143,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/815d36ed467243aaa70a2fa2c14dd143/artifacts,2023-04-22 22:18:04.014000+00:00,2023-04-22 22:18:18.854000+00:00,0.26415094339622647,0.8682464454976303,0.36797752808988765,0.04516129032258064,0.37735849056603776,0.7393364928909952,0.011444921316165951,0.16129032258064516,0.0064516129032258064,0.8151658767772512,0.0064516129032258064,0.2641509433962264,0.37735849056603776,0.12980769230769232,0.004807692307692308,0.8707242274121255,-0.12988435788192343,0.0,0.025641025641025605,0.8056872037914692,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.4,22042023_230909,LOCAL,ines,welcoming-sow-394,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,corrected,corrected,run_noiseinjection.py
8111a8098c0246a9853756a309bcb1f4,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/8111a8098c0246a9853756a309bcb1f4/artifacts,2023-04-22 22:17:48.741000+00:00,2023-04-22 22:18:03.631000+00:00,0.26415094339622647,0.8682464454976303,0.36797752808988765,0.04516129032258064,0.37735849056603776,0.7393364928909952,0.011444921316165951,0.16129032258064516,0.0064516129032258064,0.8151658767772512,0.0064516129032258064,0.2641509433962264,0.37735849056603776,0.12980769230769232,0.004807692307692308,0.8707242274121255,-0.12988435788192343,0.0,0.025641025641025605,0.8056872037914692,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.4,22042023_230909,LOCAL,ines,invincible-kit-93,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,corrected,noisy,run_noiseinjection.py
04045491f5ec4a79bfcb850219f90fac,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/04045491f5ec4a79bfcb850219f90fac/artifacts,2023-04-22 22:17:33.742000+00:00,2023-04-22 22:17:48.358000+00:00,0.3225806451612903,0.8682464454976303,0.36797752808988765,0.14193548387096774,0.7735849056603774,0.8151658767772512,0.011444921316165951,0.3225806451612903,0.07741935483870968,0.7345971563981043,0.5094339622641509,0.11320754716981132,0.7735849056603774,0.30288461538461536,0.1875,0.8709601321066289,-0.12818015824710882,0.5094339622641509,0.13301282051282054,0.8341232227488151,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.4,22042023_230909,LOCAL,ines,wistful-mule-601,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,corrected,original,run_noiseinjection.py
532dc3885ca14ed6928f73cf6fc111fe,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/532dc3885ca14ed6928f73cf6fc111fe/artifacts,2023-04-22 22:17:18.670000+00:00,2023-04-22 22:17:33.353000+00:00,0.26415094339622647,0.8682464454976303,0.36797752808988765,0.04516129032258064,0.37735849056603776,0.7393364928909952,0.011444921316165951,0.16129032258064516,0.0064516129032258064,0.8151658767772512,0.0064516129032258064,0.2641509433962264,0.37735849056603776,0.12980769230769232,0.004807692307692308,0.8707242274121255,-0.12988435788192343,0.0,0.025641025641025605,0.8056872037914692,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.4,22042023_230909,LOCAL,ines,thundering-dog-986,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,noisy,corrected,run_noiseinjection.py
c50a70a98a094d26bf9bd8cca81005c4,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/c50a70a98a094d26bf9bd8cca81005c4/artifacts,2023-04-22 22:17:03.537000+00:00,2023-04-22 22:17:18.306000+00:00,0.26415094339622647,0.8682464454976303,0.36797752808988765,0.04516129032258064,0.37735849056603776,0.7393364928909952,0.011444921316165951,0.16129032258064516,0.0064516129032258064,0.8151658767772512,0.0064516129032258064,0.2641509433962264,0.37735849056603776,0.12980769230769232,0.004807692307692308,0.8707242274121255,-0.12988435788192343,0.0,0.025641025641025605,0.8056872037914692,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.4,22042023_230909,LOCAL,ines,caring-mule-340,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,noisy,noisy,run_noiseinjection.py
44d392055f11415d9ef1434c71aed17d,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/44d392055f11415d9ef1434c71aed17d/artifacts,2023-04-22 22:16:48.489000+00:00,2023-04-22 22:17:03.152000+00:00,0.3225806451612903,0.8682464454976303,0.36797752808988765,0.14193548387096774,0.7735849056603774,0.8151658767772512,0.011444921316165951,0.3225806451612903,0.07741935483870968,0.7345971563981043,0.5094339622641509,0.11320754716981132,0.7735849056603774,0.30288461538461536,0.1875,0.8709601321066289,-0.12818015824710882,0.5094339622641509,0.13301282051282054,0.8341232227488151,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.4,22042023_230909,LOCAL,ines,trusting-fly-723,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,noisy,original,run_noiseinjection.py
fdc40fa5169f4eb49e62dcdc667850d9,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/fdc40fa5169f4eb49e62dcdc667850d9/artifacts,2023-04-22 22:16:33.489000+00:00,2023-04-22 22:16:48.100000+00:00,0.704225352112676,0.8682464454976303,0.36797752808988765,0.0072992700729927005,0.36619718309859156,0.6682464454976303,0.011444921316165951,0.23114355231143552,0.0,0.8293838862559242,0.014084507042253521,0.29577464788732394,0.6338028169014085,0.12980769230769232,0.004807692307692308,0.8876257545271631,0.8907165621466022,0.9859154929577465,0.025641025641025605,0.7819905213270142,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.4,22042023_230909,LOCAL,ines,skillful-cat-308,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,original,corrected,run_noiseinjection.py
2eabce34e83a4619b520bccca37e35c4,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/2eabce34e83a4619b520bccca37e35c4/artifacts,2023-04-22 22:16:18.733000+00:00,2023-04-22 22:16:33.097000+00:00,0.704225352112676,0.8682464454976303,0.36797752808988765,0.0072992700729927005,0.36619718309859156,0.6682464454976303,0.011444921316165951,0.23114355231143552,0.0,0.8293838862559242,0.014084507042253521,0.29577464788732394,0.6338028169014085,0.12980769230769232,0.004807692307692308,0.8876257545271631,0.8907165621466022,0.9859154929577465,0.025641025641025605,0.7819905213270142,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.4,22042023_230909,LOCAL,ines,luminous-toad-520,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,original,noisy,run_noiseinjection.py
ce7d615bc38a4fd991750f76247ed304,78,FINISHED,file:///mnt/c/Users/ineso/MEIC_22_23/rewriting-history/mlruns/78/ce7d615bc38a4fd991750f76247ed304/artifacts,2023-04-22 22:16:03.563000+00:00,2023-04-22 22:16:18.348000+00:00,0.9014084507042254,0.8682464454976303,0.36797752808988765,0.08029197080291971,0.7323943661971831,0.8009478672985783,0.011444921316165951,0.09245742092457418,0.0364963503649635,0.8056872037914692,0.4788732394366197,0.09859154929577464,0.2676056338028169,0.30288461538461536,0.1875,0.9160965794768612,0.9152873445049861,0.5211267605633803,0.13301282051282054,0.8578199052132701,0.2,Ordering-Based Correction,V29,0.2,balanced_bias,LogReg,biodeg,0.4,22042023_230909,LOCAL,ines,redolent-calf-82,4641b3fb03ab198aa67de33b2eb5e06d559d34e0,original,original,run_noiseinjection.py
